slug,card_name,id,num_copies,url_ering,valid_ering,url_efnet,scraped
meteorain,Meteorain,64274292,3,https://edisonrul.ing/cards/m/meteorain.html,True,https://edisonformat.net/card?name=Meteorain,False
mezuki,Mezuki,92826944,1,https://edisonrul.ing/cards/m/mezuki.html,True,https://edisonformat.net/card?name=Mezuki,False
michizure,Michizure,37580756,3,https://edisonrul.ing/cards/m/michizure.html,False,https://edisonformat.net/card?name=Michizure,False
micro-ray,Micro Ray,18190572,3,https://edisonrul.ing/cards/m/micro-ray.html,True,https://edisonformat.net/card?name=Micro%20Ray,False
mid-shield-gardna,Mid Shield Gardna,75487237,3,https://edisonrul.ing/cards/m/mid-shield-gardna.html,True,https://edisonformat.net/card?name=Mid%20Shield%20Gardna,False
mighty-guard,Mighty Guard,62327910,3,https://edisonrul.ing/cards/m/mighty-guard.html,False,https://edisonformat.net/card?name=Mighty%20Guard,False
mikazukinoyaiba,Mikazukinoyaiba,38277918,3,https://edisonrul.ing/cards/m/mikazukinoyaiba.html,False,https://edisonformat.net/card?name=Mikazukinoyaiba,False
millennium-golem,Millennium Golem,47986555,3,https://edisonrul.ing/cards/m/millennium-golem.html,False,https://edisonformat.net/card?name=Millennium%20Golem,False
millennium-scorpion,Millennium Scorpion,82482194,3,https://edisonrul.ing/cards/m/millennium-scorpion.html,True,https://edisonformat.net/card?name=Millennium%20Scorpion,False
millennium-shield,Millennium Shield,32012841,3,https://edisonrul.ing/cards/m/millennium-shield.html,False,https://edisonformat.net/card?name=Millennium%20Shield,False
milus-radiant,Milus Radiant,7489323,3,https://edisonrul.ing/cards/m/milus-radiant.html,False,https://edisonformat.net/card?name=Milus%20Radiant,False
minar,Minar,32539892,3,https://edisonrul.ing/cards/m/minar.html,True,https://edisonformat.net/card?name=Minar,False
mind-control,Mind Control,37520316,1,https://edisonrul.ing/cards/m/mind-control.html,True,https://edisonformat.net/card?name=Mind%20Control,False
mind-crush,Mind Crush,15800838,1,https://edisonrul.ing/cards/m/mind-crush.html,True,https://edisonformat.net/card?name=Mind%20Crush,False
mind-haxorz,Mind Haxorz,75392615,3,https://edisonrul.ing/cards/m/mind-haxorz.html,False,https://edisonformat.net/card?name=Mind%20Haxorz,False
mind-master,Mind Master,96782886,1,https://edisonrul.ing/cards/m/mind-master.html,True,https://edisonformat.net/card?name=Mind%20Master,False
mind-on-air,Mind on Air,66690411,3,https://edisonrul.ing/cards/m/mind-on-air.html,True,https://edisonformat.net/card?name=Mind%20on%20Air,False
mind-over-matter,Mind Over Matter,59718521,3,https://edisonrul.ing/cards/m/mind-over-matter.html,True,https://edisonformat.net/card?name=Mind%20Over%20Matter,False
mind-protector,Mind Protector,85060248,3,https://edisonrul.ing/cards/m/mind-protector.html,True,https://edisonformat.net/card?name=Mind%20Protector,False
mind-trust,Mind Trust,38680149,3,https://edisonrul.ing/cards/m/mind-trust.html,True,https://edisonformat.net/card?name=Mind%20Trust,False
mind-wipe,Mind Wipe,52817046,3,https://edisonrul.ing/cards/m/mind-wipe.html,False,https://edisonformat.net/card?name=Mind%20Wipe,False
mine-golem,Mine Golem,76321376,3,https://edisonrul.ing/cards/m/mine-golem.html,True,https://edisonformat.net/card?name=Mine%20Golem,False
minefield-eruption,Minefield Eruption,85519211,3,https://edisonrul.ing/cards/m/minefield-eruption.html,True,https://edisonformat.net/card?name=Minefield%20Eruption,False
minefieldriller,Minefieldriller,24419823,3,https://edisonrul.ing/cards/m/minefieldriller.html,False,https://edisonformat.net/card?name=Minefieldriller,False
miniaturize,Miniaturize,34815282,3,https://edisonrul.ing/cards/m/miniaturize.html,False,https://edisonformat.net/card?name=Miniaturize,False
minoan-centaur,Minoan Centaur,43708640,3,https://edisonrul.ing/cards/m/minoan-centaur.html,False,https://edisonformat.net/card?name=Minoan%20Centaur,False
minor-goblin-official,Minor Goblin Official,1918087,3,https://edisonrul.ing/cards/m/minor-goblin-official.html,False,https://edisonformat.net/card?name=Minor%20Goblin%20Official,False
miracle-dig,Miracle Dig,6343408,3,https://edisonrul.ing/cards/m/miracle-dig.html,False,https://edisonformat.net/card?name=Miracle%20Dig,False
miracle-fertilizer,Miracle Fertilizer,44887817,3,https://edisonrul.ing/cards/m/miracle-fertilizer.html,True,https://edisonformat.net/card?name=Miracle%20Fertilizer,False
miracle-flipper,Miracle Flipper,131182,3,https://edisonrul.ing/cards/m/miracle-flipper.html,True,https://edisonformat.net/card?name=Miracle%20Flipper,False
miracle-fusion,Miracle Fusion,45906428,3,https://edisonrul.ing/cards/m/miracle-fusion.html,True,https://edisonformat.net/card?name=Miracle%20Fusion,False
miracle-jurassic-egg,Miracle Jurassic Egg,63259351,3,https://edisonrul.ing/cards/m/miracle-jurassic-egg.html,True,https://edisonformat.net/card?name=Miracle%20Jurassic%20Egg,False
miracle-kids,Miracle Kids,55985014,3,https://edisonrul.ing/cards/m/miracle-kids.html,True,https://edisonformat.net/card?name=Miracle%20Kids,False
miracle-locus,Miracle Locus,97168905,3,https://edisonrul.ing/cards/m/miracle-locus.html,True,https://edisonformat.net/card?name=Miracle%20Locus,False
miracle-restoring,Miracle Restoring,68334074,3,https://edisonrul.ing/cards/m/miracle-restoring.html,True,https://edisonformat.net/card?name=Miracle%20Restoring,False
miraculous-descent,Miraculous Descent,80551130,3,https://edisonrul.ing/cards/m/miraculous-descent.html,False,https://edisonformat.net/card?name=Miraculous%20Descent,False
miraculous-rebirth,Miraculous Rebirth,37011715,3,https://edisonrul.ing/cards/m/miraculous-rebirth.html,False,https://edisonformat.net/card?name=Miraculous%20Rebirth,False
mirage-dragon,Mirage Dragon,15960641,3,https://edisonrul.ing/cards/m/mirage-dragon.html,True,https://edisonformat.net/card?name=Mirage%20Dragon,False
mirage-knight,Mirage Knight,49217579,3,https://edisonrul.ing/cards/m/mirage-knight.html,True,https://edisonformat.net/card?name=Mirage%20Knight,False
mirage-tube,Mirage Tube,48017809,3,https://edisonrul.ing/cards/m/mirage-tube.html,False,https://edisonformat.net/card?name=Mirage%20Tube,False
mirror-force,Mirror Force,44095762,1,https://edisonrul.ing/cards/m/mirror-force.html,False,https://edisonformat.net/card?name=Mirror%20Force,False
mirror-gate,Mirror Gate,43452193,3,https://edisonrul.ing/cards/m/mirror-gate.html,True,https://edisonformat.net/card?name=Mirror%20Gate,False
mirror-of-oaths,Mirror of Oaths,46656406,3,https://edisonrul.ing/cards/m/mirror-of-oaths.html,True,https://edisonformat.net/card?name=Mirror%20of%20Oaths,False
mirror-of-yata,Mirror of Yata,1200843,3,https://edisonrul.ing/cards/m/mirror-of-yata.html,False,https://edisonformat.net/card?name=Mirror%20of%20Yata,False
mirror-wall,Mirror Wall,22359980,3,https://edisonrul.ing/cards/m/mirror-wall.html,True,https://edisonformat.net/card?name=Mirror%20Wall,False
misairuzame,Misairuzame,33178416,3,https://edisonrul.ing/cards/m/misairuzame.html,False,https://edisonformat.net/card?name=Misairuzame,False
misfortune,Misfortune,1036974,3,https://edisonrul.ing/cards/m/misfortune.html,True,https://edisonformat.net/card?name=Misfortune,False
mispolymerization,Mispolymerization,58392024,3,https://edisonrul.ing/cards/m/mispolymerization.html,False,https://edisonformat.net/card?name=Mispolymerization,False
mist-archfiend,Mist Archfiend,28601770,3,https://edisonrul.ing/cards/m/mist-archfiend.html,True,https://edisonformat.net/card?name=Mist%20Archfiend,False
mist-body,Mist Body,47529357,3,https://edisonrul.ing/cards/m/mist-body.html,False,https://edisonformat.net/card?name=Mist%20Body,False
mist-valley-shaman,Mist Valley Shaman,95443805,3,https://edisonrul.ing/cards/m/mist-valley-shaman.html,False,https://edisonformat.net/card?name=Mist%20Valley%20Shaman,False
mist-valley-soldier,Mist Valley Soldier,22837504,3,https://edisonrul.ing/cards/m/mist-valley-soldier.html,False,https://edisonformat.net/card?name=Mist%20Valley%20Soldier,False
mist-valley-thunderbird,Mist Valley Thunderbird,69448290,3,https://edisonrul.ing/cards/m/mist-valley-thunderbird.html,False,https://edisonformat.net/card?name=Mist%20Valley%20Thunderbird,False
mist-wurm,Mist Wurm,27315304,3,https://edisonrul.ing/cards/m/mist-wurm.html,True,https://edisonformat.net/card?name=Mist%20Wurm,False
moai-interceptor-cannons,Moai Interceptor Cannons,45159319,3,https://edisonrul.ing/cards/m/moai-interceptor-cannons.html,False,https://edisonformat.net/card?name=Moai%20Interceptor%20Cannons,False
mobius-the-frost-monarch,Mobius the Frost Monarch,4929256,3,https://edisonrul.ing/cards/m/mobius-the-frost-monarch.html,True,https://edisonformat.net/card?name=Mobius%20the%20Frost%20Monarch,False
moisture-creature,Moisture Creature,75285069,3,https://edisonrul.ing/cards/m/moisture-creature.html,True,https://edisonformat.net/card?name=Moisture%20Creature,False
moja,Moja,94878265,3,https://edisonrul.ing/cards/m/moja.html,False,https://edisonformat.net/card?name=Moja,False
mokey-mokey,Mokey Mokey,27288416,3,https://edisonrul.ing/cards/m/mokey-mokey.html,False,https://edisonformat.net/card?name=Mokey%20Mokey,False
mokey-mokey-king,Mokey Mokey King,13803864,3,https://edisonrul.ing/cards/m/mokey-mokey-king.html,True,https://edisonformat.net/card?name=Mokey%20Mokey%20King,False
mokey-mokey-smackdown,Mokey Mokey Smackdown,1965724,3,https://edisonrul.ing/cards/m/mokey-mokey-smackdown.html,True,https://edisonformat.net/card?name=Mokey%20Mokey%20Smackdown,False
molten-behemoth,Molten Behemoth,17192817,3,https://edisonrul.ing/cards/m/molten-behemoth.html,False,https://edisonformat.net/card?name=Molten%20Behemoth,False
molten-destruction,Molten Destruction,19384334,3,https://edisonrul.ing/cards/m/molten-destruction.html,False,https://edisonformat.net/card?name=Molten%20Destruction,False
molten-zombie,Molten Zombie,4732017,3,https://edisonrul.ing/cards/m/molten-zombie.html,True,https://edisonformat.net/card?name=Molten%20Zombie,False
molting-escape,Molting Escape,95784434,3,https://edisonrul.ing/cards/m/molting-escape.html,True,https://edisonformat.net/card?name=Molting%20Escape,False
monk-fighter,Monk Fighter,3810071,3,https://edisonrul.ing/cards/m/monk-fighter.html,False,https://edisonformat.net/card?name=Monk%20Fighter,False
monster-egg,Monster Egg,36121917,3,https://edisonrul.ing/cards/m/monster-egg.html,False,https://edisonformat.net/card?name=Monster%20Egg,False
monster-gate,Monster Gate,43040603,1,https://edisonrul.ing/cards/m/monster-gate.html,True,https://edisonformat.net/card?name=Monster%20Gate,False
monster-recovery,Monster Recovery,93108433,3,https://edisonrul.ing/cards/m/monster-recovery.html,True,https://edisonformat.net/card?name=Monster%20Recovery,False
monster-reincarnation,Monster Reincarnation,74848038,3,https://edisonrul.ing/cards/m/monster-reincarnation.html,True,https://edisonformat.net/card?name=Monster%20Reincarnation,False
montage-dragon,Montage Dragon,23303072,3,https://edisonrul.ing/cards/m/montage-dragon.html,True,https://edisonformat.net/card?name=Montage%20Dragon,False
moon-dragon-quilla,Moon Dragon Quilla,66818682,3,https://edisonrul.ing/cards/m/moon-dragon-quilla.html,True,https://edisonformat.net/card?name=Moon%20Dragon%20Quilla,False
moon-envoy,Moon Envoy,45909477,3,https://edisonrul.ing/cards/m/moon-envoy.html,False,https://edisonformat.net/card?name=Moon%20Envoy,False
morale-boost,Morale Boost,93671934,3,https://edisonrul.ing/cards/m/morale-boost.html,True,https://edisonformat.net/card?name=Morale%20Boost,False
moray-of-greed,Moray of Greed,22123627,3,https://edisonrul.ing/cards/m/moray-of-greed.html,True,https://edisonformat.net/card?name=Moray%20of%20Greed,False
morinphen,Morinphen,55784832,3,https://edisonrul.ing/cards/m/morinphen.html,False,https://edisonformat.net/card?name=Morinphen,False
mormolith,Mormolith,71717923,3,https://edisonrul.ing/cards/m/mormolith.html,False,https://edisonformat.net/card?name=Mormolith,False
morphing-jar,Morphing Jar,33508719,1,https://edisonrul.ing/cards/m/morphing-jar.html,True,https://edisonformat.net/card?name=Morphing%20Jar,False
morphing-jar-2,Morphing Jar #2,79106360,3,https://edisonrul.ing/cards/m/morphing-jar-2.html,True,https://edisonformat.net/card?name=Morphing%20Jar,False
morphtransition,Morphtransition,92890308,3,https://edisonrul.ing/cards/m/morphtransition.html,True,https://edisonformat.net/card?name=Morphtransition,False
morphtronic-accelerator,Morphtronic Accelerator,44424095,3,https://edisonrul.ing/cards/m/morphtronic-accelerator.html,True,https://edisonformat.net/card?name=Morphtronic%20Accelerator,False
morphtronic-bind,Morphtronic Bind,85101228,3,https://edisonrul.ing/cards/m/morphtronic-bind.html,True,https://edisonformat.net/card?name=Morphtronic%20Bind,False
morphtronic-boarden,Morphtronic Boarden,48381268,3,https://edisonrul.ing/cards/m/morphtronic-boarden.html,False,https://edisonformat.net/card?name=Morphtronic%20Boarden,False
morphtronic-boomboxen,Morphtronic Boomboxen,92720564,3,https://edisonrul.ing/cards/m/morphtronic-boomboxen.html,True,https://edisonformat.net/card?name=Morphtronic%20Boomboxen,False
morphtronic-cameran,Morphtronic Cameran,28124263,3,https://edisonrul.ing/cards/m/morphtronic-cameran.html,True,https://edisonformat.net/card?name=Morphtronic%20Cameran,False
morphtronic-celfon,Morphtronic Celfon,93542102,3,https://edisonrul.ing/cards/m/morphtronic-celfon.html,True,https://edisonformat.net/card?name=Morphtronic%20Celfon,False
morphtronic-clocken,Morphtronic Clocken,91607976,3,https://edisonrul.ing/cards/m/morphtronic-clocken.html,True,https://edisonformat.net/card?name=Morphtronic%20Clocken,False
morphtronic-cord,Morphtronic Cord,70423794,3,https://edisonrul.ing/cards/m/morphtronic-cord.html,True,https://edisonformat.net/card?name=Morphtronic%20Cord,False
morphtronic-datatron,Morphtronic Datatron,66331855,3,https://edisonrul.ing/cards/m/morphtronic-datatron.html,True,https://edisonformat.net/card?name=Morphtronic%20Datatron,False
morphtronic-engine,Morphtronic Engine,7817703,3,https://edisonrul.ing/cards/m/morphtronic-engine.html,True,https://edisonformat.net/card?name=Morphtronic%20Engine,False
morphtronic-forcefield,Morphtronic Forcefield,77229910,3,https://edisonrul.ing/cards/m/morphtronic-forcefield.html,True,https://edisonformat.net/card?name=Morphtronic%20Forcefield,False
morphtronic-magnen,Morphtronic Magnen,29947751,3,https://edisonrul.ing/cards/m/morphtronic-magnen.html,True,https://edisonformat.net/card?name=Morphtronic%20Magnen,False
morphtronic-magnen-bar,Morphtronic Magnen Bar,45593005,3,https://edisonrul.ing/cards/m/morphtronic-magnen-bar.html,True,https://edisonformat.net/card?name=Morphtronic%20Magnen%20Bar,False
morphtronic-map,Morphtronic Map,56074358,3,https://edisonrul.ing/cards/m/morphtronic-map.html,True,https://edisonformat.net/card?name=Morphtronic%20Map,False
morphtronic-mix-up,Morphtronic Mix-up,14613029,3,https://edisonrul.ing/cards/m/morphtronic-mix-up.html,True,https://edisonformat.net/card?name=Morphtronic%20Mix-up,False
morphtronic-monitron,Morphtronic Monitron,28284902,3,https://edisonrul.ing/cards/m/morphtronic-monitron.html,True,https://edisonformat.net/card?name=Morphtronic%20Monitron,False
morphtronic-radion,Morphtronic Radion,55119278,3,https://edisonrul.ing/cards/m/morphtronic-radion.html,True,https://edisonformat.net/card?name=Morphtronic%20Radion,False
morphtronic-remoten,Morphtronic Remoten,57108202,3,https://edisonrul.ing/cards/m/morphtronic-remoten.html,True,https://edisonformat.net/card?name=Morphtronic%20Remoten,False
morphtronic-repair-unit,Morphtronic Repair Unit,90239723,3,https://edisonrul.ing/cards/m/morphtronic-repair-unit.html,True,https://edisonformat.net/card?name=Morphtronic%20Repair%20Unit,False
morphtronic-rusty-engine,Morphtronic Rusty Engine,20686759,3,https://edisonrul.ing/cards/m/morphtronic-rusty-engine.html,True,https://edisonformat.net/card?name=Morphtronic%20Rusty%20Engine,False
morphtronic-scopen,Morphtronic Scopen,10591919,3,https://edisonrul.ing/cards/m/morphtronic-scopen.html,False,https://edisonformat.net/card?name=Morphtronic%20Scopen,False
morphtronic-slingen,Morphtronic Slingen,75775867,3,https://edisonrul.ing/cards/m/morphtronic-slingen.html,False,https://edisonformat.net/card?name=Morphtronic%20Slingen,False
morphtronic-videon,Morphtronic Videon,84592800,3,https://edisonrul.ing/cards/m/morphtronic-videon.html,False,https://edisonformat.net/card?name=Morphtronic%20Videon,False
mosaic-manticore,Mosaic Manticore,8483333,3,https://edisonrul.ing/cards/m/mosaic-manticore.html,True,https://edisonformat.net/card?name=Mosaic%20Manticore,False
mother-grizzly,Mother Grizzly,57839750,3,https://edisonrul.ing/cards/m/mother-grizzly.html,True,https://edisonformat.net/card?name=Mother%20Grizzly,False
mother-spider,Mother Spider,17021204,3,https://edisonrul.ing/cards/m/mother-spider.html,True,https://edisonformat.net/card?name=Mother%20Spider,False
mountain,Mountain,50913601,3,https://edisonrul.ing/cards/m/mountain.html,False,https://edisonformat.net/card?name=Mountain,False
mr-volcano,Mr. Volcano,31477025,3,https://edisonrul.ing/cards/m/mr-volcano.html,False,https://edisonformat.net/card?name=Mr%20Volcano,False
mucus-yolk,Mucus Yolk,70307656,3,https://edisonrul.ing/cards/m/mucus-yolk.html,True,https://edisonformat.net/card?name=Mucus%20Yolk,False
mudora,Mudora,82108372,3,https://edisonrul.ing/cards/m/mudora.html,False,https://edisonformat.net/card?name=Mudora,False
muka-muka,Muka Muka,46657337,3,https://edisonrul.ing/cards/m/muka-muka.html,False,https://edisonformat.net/card?name=Muka%20Muka,False
muko,Muko,80863132,3,https://edisonrul.ing/cards/m/muko.html,False,https://edisonformat.net/card?name=Muko,False
multiple-piece-golem,Multiple Piece Golem,71628381,3,https://edisonrul.ing/cards/m/multiple-piece-golem.html,True,https://edisonformat.net/card?name=Multiple%20Piece%20Golem,False
multiplication-of-ants,Multiplication of Ants,22493811,3,https://edisonrul.ing/cards/m/multiplication-of-ants.html,True,https://edisonformat.net/card?name=Multiplication%20of%20Ants,False
multiply,Multiply,40703222,3,https://edisonrul.ing/cards/m/multiply.html,True,https://edisonformat.net/card?name=Multiply,False
mushroom-man,Mushroom Man,14181608,3,https://edisonrul.ing/cards/m/mushroom-man.html,False,https://edisonformat.net/card?name=Mushroom%20Man,False
mushroom-man-2,Mushroom Man #2,93900406,3,https://edisonrul.ing/cards/m/mushroom-man-2.html,False,https://edisonformat.net/card?name=Mushroom%20Man,False
musician-king,Musician King,56907389,3,https://edisonrul.ing/cards/m/musician-king.html,False,https://edisonformat.net/card?name=Musician%20King,False
mustering-of-the-dark-scorpions,Mustering of the Dark Scorpions,68191243,3,https://edisonrul.ing/cards/m/mustering-of-the-dark-scorpions.html,True,https://edisonformat.net/card?name=Mustering%20of%20the%20Dark%20Scorpions,False
mutant-mindmaster,Mutant Mindmaster,11508758,3,https://edisonrul.ing/cards/m/mutant-mindmaster.html,True,https://edisonformat.net/card?name=Mutant%20Mindmaster,False
my-body-as-a-shield,My Body as a Shield,69279219,3,https://edisonrul.ing/cards/m/my-body-as-a-shield.html,True,https://edisonformat.net/card?name=My%20Body%20as%20a%20Shield,False
mysterious-guard,Mysterious Guard,1347977,3,https://edisonrul.ing/cards/m/mysterious-guard.html,False,https://edisonformat.net/card?name=Mysterious%20Guard,False
mysterious-puppeteer,Mysterious Puppeteer,54098121,3,https://edisonrul.ing/cards/m/mysterious-puppeteer.html,True,https://edisonformat.net/card?name=Mysterious%20Puppeteer,False
mysterious-triangle,Mysterious Triangle,53291093,3,https://edisonrul.ing/cards/m/mysterious-triangle.html,True,https://edisonformat.net/card?name=Mysterious%20Triangle,False
mystic-box,Mystic Box,25774450,3,https://edisonrul.ing/cards/m/mystic-box.html,False,https://edisonformat.net/card?name=Mystic%20Box,False
mystic-clown,Mystic Clown,47060154,3,https://edisonrul.ing/cards/m/mystic-clown.html,False,https://edisonformat.net/card?name=Mystic%20Clown,False
mystic-horseman,Mystic Horseman,68516705,3,https://edisonrul.ing/cards/m/mystic-horseman.html,False,https://edisonformat.net/card?name=Mystic%20Horseman,False
mystic-lamp,Mystic Lamp,98049915,3,https://edisonrul.ing/cards/m/mystic-lamp.html,False,https://edisonformat.net/card?name=Mystic%20Lamp,False
mystic-plasma-zone,Mystic Plasma Zone,18161786,3,https://edisonrul.ing/cards/m/mystic-plasma-zone.html,False,https://edisonformat.net/card?name=Mystic%20Plasma%20Zone,False
mystic-probe,Mystic Probe,49251811,3,https://edisonrul.ing/cards/m/mystic-probe.html,False,https://edisonformat.net/card?name=Mystic%20Probe,False
mystic-swordsman-lv2,Mystic Swordsman LV2,47507260,3,https://edisonrul.ing/cards/m/mystic-swordsman-lv2.html,True,https://edisonformat.net/card?name=Mystic%20Swordsman%20LV,False
mystic-swordsman-lv4,Mystic Swordsman LV4,74591968,3,https://edisonrul.ing/cards/m/mystic-swordsman-lv4.html,True,https://edisonformat.net/card?name=Mystic%20Swordsman%20LV4,False
mystic-swordsman-lv6,Mystic Swordsman LV6,60482781,3,https://edisonrul.ing/cards/m/mystic-swordsman-lv6.html,True,https://edisonformat.net/card?name=Mystic%20Swordsman%20LV6,False
mystic-tomato,Mystic Tomato,83011278,3,https://edisonrul.ing/cards/m/mystic-tomato.html,True,https://edisonformat.net/card?name=Mystic%20Tomato,False
mystic-tomato-eyal282,"Mystic Tomato, eyal282.",83011277,3,https://edisonrul.ing/cards/m/mystic-tomato-eyal282.html,False,https://edisonformat.net/card?name=Mystic%20Tomato%20eyal28,False
mystical-cards-of-light,Mystical Cards of Light,48356796,3,https://edisonrul.ing/cards/m/mystical-cards-of-light.html,True,https://edisonformat.net/card?name=Mystical%20Cards%20of%20Light,False
mystical-elf,Mystical Elf,15025844,3,https://edisonrul.ing/cards/m/mystical-elf.html,False,https://edisonformat.net/card?name=Mystical%20Elf,False
mystical-knight-of-jackal,Mystical Knight of Jackal,98745000,3,https://edisonrul.ing/cards/m/mystical-knight-of-jackal.html,True,https://edisonformat.net/card?name=Mystical%20Knight%20of%20Jackal,False
mystical-moon,Mystical Moon,36607978,3,https://edisonrul.ing/cards/m/mystical-moon.html,False,https://edisonformat.net/card?name=Mystical%20Moon,False
mystical-sheep-1,Mystical Sheep #1,30451366,3,https://edisonrul.ing/cards/m/mystical-sheep-1.html,True,https://edisonformat.net/card?name=Mystical%20Sheep%201,False
mystical-sheep-2,Mystical Sheep #2,83464209,3,https://edisonrul.ing/cards/m/mystical-sheep-2.html,False,https://edisonformat.net/card?name=Mystical%20Sheep,False
mystical-shine-ball,Mystical Shine Ball,39552864,3,https://edisonrul.ing/cards/m/mystical-shine-ball.html,False,https://edisonformat.net/card?name=Mystical%20Shine%20Ball,False
mystical-space-typhoon,Mystical Space Typhoon,5318639,1,https://edisonrul.ing/cards/m/mystical-space-typhoon.html,False,https://edisonformat.net/card?name=Mystical%20Space%20Typhoon,False
mystical-wind-typhoon,Mystical Wind Typhoon,63516460,3,https://edisonrul.ing/cards/m/mystical-wind-typhoon.html,False,https://edisonformat.net/card?name=Mystical%20Wind%20Typhoon,False
mystik-wok,Mystik Wok,80161395,3,https://edisonrul.ing/cards/m/mystik-wok.html,True,https://edisonformat.net/card?name=Mystik%20Wok,False
mythical-beast-cerberus,Mythical Beast Cerberus,55424270,3,https://edisonrul.ing/cards/m/mythical-beast-cerberus.html,True,https://edisonformat.net/card?name=Mythical%20Beast%20Cerberus,False
nanobreaker,Nanobreaker,70948327,3,https://edisonrul.ing/cards/n/nanobreaker.html,True,https://edisonformat.net/card?name=Nanobreaker,False
narrow-pass,Narrow Pass,40172183,3,https://edisonrul.ing/cards/n/narrow-pass.html,True,https://edisonformat.net/card?name=Narrow%20Pass,False
natural-disaster,Natural Disaster,18158397,3,https://edisonrul.ing/cards/n/natural-disaster.html,True,https://edisonformat.net/card?name=Natural%20Disaster,False
natural-tune,Natural Tune,62896588,3,https://edisonrul.ing/cards/n/natural-tune.html,True,https://edisonformat.net/card?name=Natural%20Tune,False
natures-reflection,Nature's Reflection,83467607,3,https://edisonrul.ing/cards/n/natures-reflection.html,True,https://edisonformat.net/card?name=Natures%20Reflection,False
necklace-of-command,Necklace of Command,48576971,3,https://edisonrul.ing/cards/n/necklace-of-command.html,False,https://edisonformat.net/card?name=Necklace%20of%20Command,False
necro-gardna,Necro Gardna,4906301,1,https://edisonrul.ing/cards/n/necro-gardna.html,True,https://edisonformat.net/card?name=Necro%20Gardna,False
necroface,Necroface,28297833,1,https://edisonrul.ing/cards/n/necroface.html,True,https://edisonformat.net/card?name=Necroface,False
necrolancer-the-time-lord,Necrolancer the Time-lord,61454890,3,https://edisonrul.ing/cards/n/necrolancer-the-time-lord.html,False,https://edisonformat.net/card?name=Necrolancer%20the%20Time-lord,False
necrovalley,Necrovalley,47355498,3,https://edisonrul.ing/cards/n/necrovalley.html,True,https://edisonformat.net/card?name=Necrovalley,False
needle-burrower,Needle Burrower,98162242,3,https://edisonrul.ing/cards/n/needle-burrower.html,True,https://edisonformat.net/card?name=Needle%20Burrower,False
needle-ceiling,Needle Ceiling,38411870,3,https://edisonrul.ing/cards/n/needle-ceiling.html,True,https://edisonformat.net/card?name=Needle%20Ceiling,False
needle-wall,Needle Wall,38299233,3,https://edisonrul.ing/cards/n/needle-wall.html,True,https://edisonformat.net/card?name=Needle%20Wall,False
needle-worm,Needle Worm,81843628,3,https://edisonrul.ing/cards/n/needle-worm.html,True,https://edisonformat.net/card?name=Needle%20Worm,False
needlebug-nest,Needlebug Nest,84968490,3,https://edisonrul.ing/cards/n/needlebug-nest.html,True,https://edisonformat.net/card?name=Needlebug%20Nest,False
nega-ton-corepanel,Nega-Ton Corepanel,55117418,3,https://edisonrul.ing/cards/n/nega-ton-corepanel.html,True,https://edisonformat.net/card?name=Nega-Ton%20Corepanel,False
negate-attack,Negate Attack,14315573,3,https://edisonrul.ing/cards/n/negate-attack.html,False,https://edisonformat.net/card?name=Negate%20Attack,False
neko-mane-king,Neko Mane King,11021521,3,https://edisonrul.ing/cards/n/neko-mane-king.html,True,https://edisonformat.net/card?name=Neko%20Mane%20King,False
nekogal-1,Nekogal #1,1761063,3,https://edisonrul.ing/cards/n/nekogal-1.html,False,https://edisonformat.net/card?name=Nekogal%201,False
nekogal-2,Nekogal #2,43352213,3,https://edisonrul.ing/cards/n/nekogal-2.html,False,https://edisonformat.net/card?name=Nekogal,False
nemuriko,Nemuriko,90963488,3,https://edisonrul.ing/cards/n/nemuriko.html,False,https://edisonformat.net/card?name=Nemuriko,False
neo-aqua-madoor,Neo Aqua Madoor,49563947,3,https://edisonrul.ing/cards/n/neo-aqua-madoor.html,False,https://edisonformat.net/card?name=Neo%20Aqua%20Madoor,False
neo-bug,Neo Bug,16587243,3,https://edisonrul.ing/cards/n/neo-bug.html,False,https://edisonformat.net/card?name=Neo%20Bug,False
neo-parshath-the-sky-paladin,"Neo-Parshath, the Sky Paladin",12510878,3,https://edisonrul.ing/cards/n/neo-parshath-the-sky-paladin.html,False,https://edisonformat.net/card?name=Neo-Parshath%20the%20Sky%20Paladin,False
neo-space,Neo Space,42015635,3,https://edisonrul.ing/cards/n/neo-space.html,True,https://edisonformat.net/card?name=Neo%20Space,False
neo-space-pathfinder,Neo Space Pathfinder,19594506,3,https://edisonrul.ing/cards/n/neo-space-pathfinder.html,False,https://edisonformat.net/card?name=Neo%20Space%20Pathfinder,False
neo-spacian-air-hummingbird,Neo-Spacian Air Hummingbird,54959865,3,https://edisonrul.ing/cards/n/neo-spacian-air-hummingbird.html,True,https://edisonformat.net/card?name=Neo-Spacian%20Air%20Hummingbird,False
neo-spacian-aqua-dolphin,Neo-Spacian Aqua Dolphin,17955766,3,https://edisonrul.ing/cards/n/neo-spacian-aqua-dolphin.html,True,https://edisonformat.net/card?name=Neo-Spacian%20Aqua%20Dolphin,False
neo-spacian-dark-panther,Neo-Spacian Dark Panther,43237273,3,https://edisonrul.ing/cards/n/neo-spacian-dark-panther.html,True,https://edisonformat.net/card?name=Neo-Spacian%20Dark%20Panther,False
